start=2014-09-18T09:01:00,end=2014-11-13T09:01:00,version=0.2.2,note=NOT FOR NAVIGATION
AIRPORT,RUNWAY,LENGTH,LATITUDE,LONGITUDE,ELEVATION,WIDTH,LANDING_LATITUDE,LANDING_LONGITUDE,LANDING_ELEVATION
KEVV,27,3497,38.03811466666667,-87.52669441666666,383.5,75,38.03812669444444,-87.52745486111112,383.0
KEVV,18,6286,38.04601425,-87.53407941666666,395.6,150,,,
KEVV,36,6286,38.028754944444444,-87.53451741666667,382.8,150,38.03092238888889,-87.53446244444444,384.2
16IN,H1,70,,,,70,,,
16IN,,70,,,,70,,,
6II1,H1,12,,,,10,,,
6II1,,12,,,,10,,,
1II6,H1,50,,,,50,,,
1II6,,50,,,,50,,,
3EV,18,2105,38.015,-87.59472222222222,380.0,142,,,
3EV,36,2105,38.00888888888889,-87.595,380.0,142,,,
IN36,18,2250,,,,80,,,
IN36,36,2250,,,,80,,,
18IN,E,1700,,,,75,,,
18IN,W,1700,,,,75,,,
18IN,N,3400,,,,75,,,
18IN,S,3400,,,,75,,,
IN57,18,1200,,,,50,,,
IN57,36,1200,,,,50,,,
17IN,NE,3100,,,,60,,,
17IN,SW,3100,,,,60,,,
4II3,18,1450,,,,50,,,
4II3,36,1450,,,,50,,,
IN98,09,2500,,,,100,,,
IN98,27,2500,,,,100,,,
5I2,09,2143,40.54031388888889,-86.55253055555555,710.0,93,,,
5I2,27,2143,40.54031388888889,-86.5446861111111,710.0,93,,,
91I,H1,86,,,,86,,,
91I,,86,,,,86,,,
KSMD,05,3126,41.14089525,-85.15712966666666,827.0,100,41.141244972222225,-85.15656430555556,828.7
KSMD,23,3126,41.14632725,-85.1483463888889,828.0,100,,,
KSMD,13,2922,41.145591222222215,-85.15701319444445,832.4,60,41.14508491666667,-85.15615880555556,835.0
KSMD,31,2922,41.14064302777778,-85.1486653888889,825.4,60,,,
1II7,H1,50,,,,40,,,
1II7,,50,,,,40,,,
13II,H1,50,,,,50,,,
13II,,50,,,,50,,,
1IN8,H1,64,,,,82,,,
1IN8,,64,,,,82,,,
64II,H1,45,,,,45,,,
64II,,45,,,,45,,,
5II7,H1,30,,,,30,,,
5II7,,30,,,,30,,,
9IN5,H1,40,,,,40,,,
9IN5,,40,,,,40,,,
IN97,H1,50,,,,50,,,
IN97,,50,,,,50,,,
KFWA,05,11981,40.96268647222222,-85.21269208333334,814.5,150,,,
KFWA,23,11981,40.98623375,-85.18240966666666,798.5,150,,,
KFWA,09,4001,40.97586997222223,-85.19878233333333,798.4,75,,,
KFWA,27,4001,40.97585225,-85.18429702777777,793.4,75,,,
KFWA,14,8002,40.9935195,-85.20366286111111,801.6,150,,,
KFWA,32,8002,40.97805733333334,-85.18308133333333,796.4,150,,,
II39,08,1600,,,,80,,,
II39,26,1600,,,,80,,,
II39,17,1600,,,,80,,,
II39,35,1600,,,,80,,,
KFKR,04,2527,40.27205111111111,-86.56914027777779,856.6,70,,,
KFKR,22,2527,40.277789722222224,-86.56405027777778,857.3,70,,,
KFKR,09,5000,40.27268030555556,-86.56888919444444,856.2,75,,,
KFKR,27,5000,40.27267144444445,-86.55097038888889,860.7,75,,,
68II,H1,30,,,,40,,,
68II,,30,,,,40,,,
3FK,03,2400,39.42348055555556,-86.06111666666668,735.0,35,,,
3FK,21,2400,39.42921666666666,-86.05693055555555,721.0,35,,,
20IN,09,2500,,,,60,,,
20IN,27,2500,,,,60,,,
55II,H1,53,,,,53,,,
55II,,53,,,,53,,,
63II,18,1650,,,,75,,,
63II,36,1650,,,,75,,,
2II3,18,2200,,,,150,,,
2II3,36,2200,,,,150,,,
40IN,16,3700,,,,75,,,
40IN,34,3700,,,,75,,,
3II0,18,2000,,,,100,,,
3II0,36,2000,,,,100,,,
KFRH,08,5500,38.50437919444444,-86.64626575,790.3,100,,,
KFRH,26,5500,38.50805875,-86.6276255,783.6,100,,,
06I,E,16000,,,,3500,,,
06I,W,16000,,,,3500,,,
5I6,18,2720,40.590722222222226,-86.25693888888888,770.0,75,,,
5I6,36,2720,40.584133333333334,-86.25693888888888,780.0,75,,,
II10,E,1280,,,,30,,,
II10,W,1280,,,,30,,,
KGYY,02,3603,41.61228213888889,-87.41841580555555,589.1,100,,,
KGYY,20,3603,41.621504,-87.41365330555556,589.3,100,,,
KGYY,12,7003,41.62134558333333,-87.42170416666667,590.3,150,41.620245527777776,-87.419545,590.5
KGYY,30,7003,41.61055480555555,-87.40051324999999,591.3,150,,,
IN78,H1,319,,,,125,,,
IN78,,319,,,,125,,,
IN79,H1,60,,,,60,,,
IN79,,60,,,,60,,,
9IN9,18,2400,,,,60,,,
9IN9,36,2400,,,,60,,,
KGSH,05,2497,41.526088361111114,-85.79655188888889,814.1,180,,,
KGSH,23,2497,41.53099294444444,-85.79018186111111,822.3,180,,,
KGSH,09,6050,41.52522136111111,-85.80553694444446,819.6,100,,,
KGSH,27,6050,41.52542730555555,-85.78344505555556,826.4,100,,,
3II1,15,3000,,,,80,,,
3II1,33,3000,,,,80,,,
IN82,18,2400,,,,100,,,
IN82,36,2400,,,,100,,,
II43,NW,1200,,,,100,,,
II43,SE,1200,,,,100,,,
II12,N,2500,,,,50,,,
II12,S,2500,,,,50,,,
4I7,18,4987,39.640403166666665,-86.81364602777776,841.8,100,,,
4I7,36,4987,39.62671705555556,-86.81398669444445,813.9,100,,,
38II,01,2400,,,,80,,,
38II,19,2400,,,,80,,,
II29,10,2500,,,,150,,,
II29,28,2500,,,,150,,,
KGFD,18,2165,39.794422222222224,-85.73525277777777,896.0,150,,,
KGFD,36,2165,39.78893055555555,-85.73525277777777,897.0,150,,,
0II7,N,2500,,,,100,,,
0II7,S,2500,,,,100,,,
4II8,09,3500,,,,100,,,
4II8,27,3500,,,,100,,,
6II2,E,1400,,,,167,,,
6II2,W,1400,,,,167,,,
79II,18,2600,,,,80,,,
79II,36,2600,,,,80,,,
8IN4,HI,50,,,,50,,,
8IN4,,50,,,,50,,,
I34,18,3433,39.33162416666667,-85.5225913888889,912.0,40,39.33025277777778,-85.522575,911.0
I34,36,3433,39.32219888888889,-85.52248583333333,905.0,40,39.322475000000004,-85.5224888888889,905.2
67II,18,1800,,,,80,,,
67II,36,1800,,,,80,,,
62IN,09,1600,,,,90,,,
62IN,27,1600,,,,90,,,
8IN2,09,2347,,,,61,,,
8IN2,27,2347,,,,61,,,
05C,08,4899,41.51867586111111,-87.40832255555556,634.0,75,,,
05C,26,4899,41.52100219444444,-87.39070266666667,632.3,75,41.520470555555555,-87.39473136111111,631.2
3II2,14,900,,,,150,,,
3II2,32,900,,,,150,,,
II9,H1,50,,,,50,,,
II9,,50,,,,50,,,
I61,02,4000,39.883849999999995,-85.16660277777778,990.0,200,,,
I61,20,4000,39.89416666666666,-85.16172777777777,990.0,200,,,
0II9,18,1600,,,,75,,,
0II9,36,1600,,,,75,,,
IN83,04,2200,,,,80,,,
IN83,22,2200,,,,80,,,
01F,18W,6000,,,,1000,,,
01F,36W,6000,,,,1000,,,
7IN2,18,2800,,,,100,,,
7IN2,36,2800,,,,100,,,
4II5,H1,30,,,,30,,,
4II5,,30,,,,30,,,
7IN4,H1,40,,,,40,,,
7IN4,,40,,,,40,,,
64I,18,4080,38.63697777777778,-85.44451111111111,473.0,100,,,
64I,36,4080,38.625905555555555,-85.44232777777778,464.0,100,38.62807633333333,-85.44275577777779,469.0
75II,18,860,,,,50,,,
75II,36,860,,,,50,,,
IN18,18,2100,,,,100,,,
IN18,36,2100,,,,100,,,
4IN0,H1,54,,,,54,,,
4IN0,,54,,,,54,,,
9IN0,18,2600,,,,100,,,
9IN0,36,2600,,,,100,,,
II67,12,1100,,,,125,,,
II67,30,1100,,,,125,,,
II67,18,626,,,,125,,,
II67,36,626,,,,125,,,
94IN,H1,310,,,,150,,,
94IN,,310,,,,150,,,
II45,NE,900,,,,75,,,
II45,SW,900,,,,75,,,
8II3,E,2600,,,,85,,,
8II3,W,2600,,,,85,,,
8II4,H1,16,,,,12,,,
8II4,,16,,,,12,,,
II46,H1,40,,,,40,,,
II46,,40,,,,40,,,
8II5,18,1700,,,,50,,,
8II5,36,1700,,,,50,,,
3HO,18,3125,41.56018888888889,-87.26392222222222,630.0,40,,,
3HO,36,3125,41.55161111111111,-87.26392222222222,630.1,40,,,
00IN,H1,40,,,,40,,,
00IN,,40,,,,40,,,
9IN3,18,2000,,,,60,,,
9IN3,36,2000,,,,60,,,
9II8,07,2300,,,,50,,,
9II8,25,2300,,,,50,,,
1II0,E,1700,,,,100,,,
1II0,W,1700,,,,100,,,
25IN,18,2635,,,,120,,,
25IN,36,2635,,,,120,,,
KHNB,09,5000,38.24910116666667,-86.96239669444444,512.9,75,,,
KHNB,27,5000,38.24894777777778,-86.94498877777778,526.7,75,,,
KHHG,09,5003,40.853182833333335,-85.46610136111111,804.8,75,,,
KHHG,27,5003,40.85265455555555,-85.44803108333333,804.2,75,,,
IN85,08,1800,,,,55,,,
IN85,26,1800,,,,55,,,
II14,09,1900,,,,50,,,
II14,27,1900,,,,50,,,
KHFY,01,5100,39.620672222222225,-86.08923222222222,821.3,75,39.620944249999994,-86.08918486111112,821.2
KHFY,19,5100,39.634548833333334,-86.08682297222222,819.6,75,39.63427677777778,-86.08687016666666,819.9
27II,H1,80,,,,80,,,
27II,,80,,,,80,,,
IG01,H1,50,,,,50,,,
IG01,,50,,,,50,,,
0IN7,H1,50,,,,50,,,
0IN7,,50,,,,50,,,
0IN8,H1,50,,,,50,,,
0IN8,,50,,,,50,,,
42IN,H1,40,,,,40,,,
42IN,,40,,,,40,,,
6II5,H1,70,,,,70,,,
6II5,,70,,,,70,,,
81II,H1,50,39.78938333333333,-86.16247499999999,844.0,50,,,
81II,,50,,,,50,,,
60IN,H1,50,,,,50,,,
60IN,,50,,,,50,,,
96IN,H1,50,,,,50,,,
96IN,,50,,,,50,,,
II48,H1,35,,,,35,,,
II48,,35,,,,35,,,
23IN,H1,50,,,,50,,,
23IN,,50,,,,50,,,
9IN1,H1,50,,,,50,,,
9IN1,,50,,,,50,,,
27IN,H1,100,,,,100,,,
27IN,,100,,,,100,,,
KEYE,03,4200,39.82551577777778,-86.29760847222222,817.1,75,,,
KEYE,21,4200,39.83591905555555,-86.29116300000001,822.5,75,,,
KUMP,15,3848,39.93958022222222,-86.04878438888889,787.1,100,,,
KUMP,33,3848,39.930863583333334,-86.04103544444445,811.2,100,,,
KMQJ,07,5504,39.837054583333334,-85.90949925,862.1,100,,,
KMQJ,25,5504,39.842217749999996,-85.89108183333333,858.0,100,,,
KMQJ,16,3901,39.8539205,-85.89488677777778,857.7,75,,,
KMQJ,34,3901,39.84385491666667,-85.89014116666667,856.9,75,,,
7L8,10,3750,39.751269444444446,-86.02200277777779,861.0,47,,,
7L8,28,3750,39.74948611111111,-86.00886944444444,861.0,47,,,
KTYQ,18,5500,40.03821797222223,-86.25152080555554,922.1,100,,,
KTYQ,36,5500,40.023121027777776,-86.25133891666667,922.2,100,,,
8A4,H1,60,,,,60,,,
8A4,,60,,,,60,,,
2R2,18,4400,39.75282824999999,-86.47511458333332,897.8,100,,,
2R2,36,4400,39.740754055555556,-86.47522622222222,864.3,100,,,
8II8,H1,100,,,,100,,,
8II8,,100,,,,100,,,
8II6,H1,100,,,,100,,,
8II6,,100,,,,100,,,
8II7,H1,100,,,,100,,,
8II7,,100,,,,100,,,
IN06,H1,60,,,,60,,,
IN06,,60,,,,60,,,
54IN,H1,60,,,,60,,,
54IN,,60,,,,60,,,
48IN,H1,350,,,,275,,,
48IN,,350,,,,275,,,
KIND,05L,11200,39.70639805555555,-86.32081702777778,738.3,150,,,
KIND,23R,11200,39.72830752777778,-86.29288841666667,783.2,150,,,
KIND,05R,10000,39.70024136111111,-86.30442908333333,788.8,150,,,
KIND,23L,10000,39.71980127777778,-86.2794908888889,787.6,150,,,
KIND,14,7280,39.734224499999996,-86.28883638888888,787.3,150,,,
KIND,32,7280,39.72020277777778,-86.27039444444443,782.4,150,,,
57II,E,1800,,,,80,,,
57II,W,1800,,,,80,,,
IN25,09,2200,,,,75,,,
IN25,27,2200,,,,75,,,
IN08,15,1750,,,,40,,,
IN08,33,1750,,,,40,,,
IN08,18,2300,,,,75,,,
IN08,36,2300,,,,75,,,
77IN,H1,80,,,,90,,,
77IN,,80,,,,90,,,
KJVY,14,3899,38.370752,-85.74316988888889,468.7,75,,,
KJVY,32,3899,38.362796249999995,-85.73406800000001,460.8,75,,,
KJVY,18,5500,38.37202252777777,-85.73788416666666,474.1,100,,,
KJVY,36,5500,38.356920083333335,-85.73787686111112,461.2,100,,,
C62,10,4399,41.472886833333334,-85.26881961111111,999.2,75,,,
C62,28,4399,41.472542611111116,-85.25277566666666,1003.9,75,,,
8IN6,H1,50,,,,50,,,
8IN6,,50,,,,50,,,
50I,09,3504,40.758765000000004,-87.43454972222223,698.0,50,,,
50I,27,3504,40.758716944444444,-87.42190222222222,698.0,50,,,
IN10,09,2200,,,,70,,,
IN10,27,2200,,,,70,,,
II15,NW,2600,,,,80,,,
II15,SE,2600,,,,80,,,
26IN,E,2600,,,,70,,,
26IN,W,2600,,,,70,,,
IG05,08,2600,41.189141666666664,-86.61160555555557,720.0,200,41.18941811111112,-86.60953033333334,
IG05,26,2600,41.190380555555556,-86.60230277777777,720.0,200,41.19017572222223,-86.60384133333334,
IN87,E,2640,,,,80,,,
IN87,W,2640,,,,80,,,
II44,H1,40,,,,40,,,
II44,,40,,,,40,,,
KOXI,09,3096,41.32992605555555,-86.67406722222222,679.8,145,41.329919777777775,-86.67302902777777,680.2
KOXI,27,3096,41.32985788888889,-86.6627948888889,681.5,145,,,
KOXI,18,4401,41.33644475,-86.66224891666667,683.3,75,,,
KOXI,36,4401,41.32436719444445,-86.66224038888889,684.4,75,,,
II17,18,1320,,,,100,,,
II17,36,1320,,,,100,,,
II56,H1,40,,,,40,,,
II56,,40,,,,40,,,
53IN,18,2300,,,,50,,,
53IN,36,2300,,,,50,,,
8I3,18,2048,40.43076388888889,-86.20110277777778,840.0,110,,,
8I3,36,2048,40.42514166666667,-86.20110277777778,840.0,110,,,
2II0,09,2350,,,,100,,,
2II0,27,2350,,,,100,,,
II88,H1,50,,,,50,,,
II88,,50,,,,50,,,
KOKK,05,5201,40.52261416666666,-86.0672848611111,829.7,150,,,
KOKK,23,5201,40.53271961111111,-86.05407116666667,819.0,150,,,
KOKK,14,4002,40.53269716666667,-86.06188005555555,826.0,150,,,
KOKK,32,4002,40.52491219444445,-86.0517263888889,823.5,150,,,
28II,13,4000,,,,40,,,
28II,31,4000,,,,40,,,
II18,18,2540,,,,70,,,
II18,36,2540,,,,70,,,
KLAF,05,4225,40.40818413888889,-86.93902011111112,592.5,100,,,
KLAF,23,4225,40.4157115,-86.92748061111111,605.6,100,40.415136583333336,-86.92836230555555,602.7
KLAF,10,6600,40.4139635,-86.95093250000001,600.1,150,,,
KLAF,28,6600,40.41110011111111,-86.92753144444445,597.8,150,,,
31IN,09,3000,,,,100,,,
31IN,27,3000,,,,100,,,
IG06,H1,130,,,,130,,,
IG06,,130,,,,130,,,
6IN3,09,2600,,,,80,,,
6IN3,27,2600,,,,80,,,
8IN1,H1,40,40.40052222222222,-86.80788611111112,,40,,,
8IN1,,40,,,,40,,,
76IN,H1,50,,,,50,,,
76IN,,50,,,,50,,,
15II,H1,250,,,,300,,,
15II,,250,,,,300,,,
IG02,09,1800,,,,75,,,
IG02,27,1800,,,,75,,,
78II,09,1850,,,,100,,,
78II,27,1850,,,,100,,,
5IN0,09,2400,,,,100,,,
5IN0,27,2400,,,,100,,,
08II,H1,30,,,,30,,,
08II,,30,,,,30,,,
C98,18,2000,41.15221388888889,-87.46030833333333,640.0,140,,,
C98,36,2000,41.14507777777778,-87.46030833333333,644.0,140,,,
II49,13,1800,,,,50,,,
II49,31,1800,,,,50,,,
IN13,09,2200,,,,85,,,
IN13,27,2200,,,,85,,,
IN14,05,2300,,,,70,,,
IN14,23,2300,,,,70,,,
76II,12,1150,,,,40,,,
76II,30,1150,,,,40,,,
II38,10,1600,,,,75,,,
II38,28,1600,,,,75,,,
KPPO,02,5000,41.56554458333333,-86.73764772222222,800.2,75,,,
KPPO,20,5000,41.57843061111111,-86.73136652777778,811.8,75,,,
KPPO,14,2798,41.57603713888889,-86.73818327777778,809.8,60,41.575648666666666,-86.73766727777779,810.0
KPPO,32,2798,41.57061277777778,-86.73094675,799.2,60,41.57099627777778,-86.73145808333334,799.8
7IN5,H1,40,,,,40,,,
7IN5,,40,,,,40,,,
42II,09,2150,,,,75,,,
42II,27,2150,,,,75,,,
4II2,E,1320,,,,330,,,
4II2,W,1320,,,,330,,,
4II2,N,1320,,,,330,,,
4II2,S,1320,,,,330,,,
IN94,H1,24,,,,24,,,
IN94,,24,,,,24,,,
6I4,18,3600,40.01381111111111,-86.44041388888888,950.0,30,,,
6I4,36,3600,40.003930555555556,-86.44041388888888,959.0,30,,,
49II,02,1900,,,,60,,,
49II,20,1900,,,,60,,,
II28,09,1400,,,,50,,,
II28,27,1400,,,,50,,,
II50,N,1300,,,,50,,,
II50,S,1300,,,,50,,,
1IN1,18,700,,,,30,,,
1IN1,36,700,,,,30,,,
8II2,09,2500,,,,100,,,
8II2,27,2500,,,,100,,,
II21,09,2000,,,,75,,,
II21,27,2000,,,,75,,,
II51,05,2800,41.4823,-85.59667777777777,928.0,100,,,
II51,23,2800,41.48724444444444,-85.58885,930.0,100,,,
IN17,H1,70,,,,70,,,
IN17,,70,,,,70,,,
0IN6,18U,1225,39.023399999999995,-87.18712222222223,,70,,,
0IN6,36U,1225,39.02003611111111,-87.18700833333332,,70,39.02065363888889,-87.18702925000001,
63IN,18,2480,,,,60,,,
63IN,36,2480,,,,60,,,
7IN6,11,1700,,,,90,,,
7IN6,29,1700,,,,90,,,
II52,NE,1250,,,,100,,,
II52,SW,1250,,,,100,,,
6II7,18,1800,,,,75,,,
6II7,36,1800,,,,75,,,
KGGP,09,5001,40.711190111111115,-86.38172225000001,735.8,75,,,
KGGP,27,5001,40.71133808333333,-86.36368461111111,738.4,75,,,
IN96,H1,52,,,,52,,,
IN96,,52,,,,52,,,
IN90,E,2800,,,,100,,,
IN90,W,2800,,,,100,,,
C97,18,3041,41.2343175,-87.50769063888889,671.8,100,41.23279375,-87.50768822222221,660.4
C97,36,3041,41.22597225,-87.5076773888889,650.0,100,,,
0II8,01,1400,,,,100,,,
0II8,19,1400,,,,100,,,
69IN,H1,50,,,,50,,,
69IN,,50,,,,50,,,
73IN,16,1320,,,,150,,,
73IN,34,1320,,,,150,,,
II54,18,1700,,,,50,,,
II54,36,1700,,,,50,,,
KIMS,03,5000,38.754067500000005,-85.46931088888888,807.2,75,,,
KIMS,21,5000,38.76574077777778,-85.46008194444444,819.1,75,,,
IN91,N,2400,,,,130,,,
IN91,S,2400,,,,130,,,
KMZZ,04,6011,40.483463111111114,-85.68693119444444,858.1,100,,,
KMZZ,22,6011,40.49653694444444,-85.67375102777778,850.0,100,,,
KMZZ,15,3456,40.493929916666666,-85.68188708333334,857.5,100,,,
KMZZ,33,3456,40.485684666666664,-85.67574183333333,849.5,100,,,
1IN9,09,2423,,,,75,,,
1IN9,27,2423,,,,75,,,
3IN4,18,2600,,,,75,,,
3IN4,36,2600,,,,75,,,
II13,18,1870,,,,150,,,
II13,36,1870,,,,150,,,
II87,17,2140,,,,35,,,
II87,35,2140,,,,35,,,
IN20,07,1800,,,,70,,,
IN20,25,1800,,,,70,,,
89IN,06,3000,,,,95,,,
89IN,24,3000,,,,95,,,
90IN,09,2000,,,,90,,,
90IN,27,2000,,,,90,,,
II22,N,1350,,,,60,,,
II22,S,1350,,,,60,,,
2IN3,09,1980,,,,62,,,
2IN3,27,1980,,,,62,,,
C92,18,2521,41.15011388888889,-86.06444444444445,857.0,40,,,
C92,36,2521,41.14319444444445,-86.06444444444445,859.0,40,,,
2IG5,H1,50,,,,50,,,
2IG5,,50,,,,50,,,
47IN,18,2600,,,,70,,,
47IN,36,2600,,,,70,,,
9II0,18,1750,,,,75,,,
9II0,36,1750,,,,75,,,
II57,H1,30,,,,30,,,
II57,,30,,,,30,,,
43II,H1,20,,,,20,,,
43II,,20,,,,20,,,
KMGC,02,4100,41.698041527777775,-86.82384805555556,654.2,75,41.69892080555555,-86.82341358333333,654.4
KMGC,20,4100,41.70858961111111,-86.818635,641.5,75,41.70811977777778,-86.81886725000001,642.3
IN24,H1,60,,,,60,,,
IN24,,60,,,,60,,,
70IN,18,2700,,,,80,,,
70IN,36,2700,,,,80,,,
II03,18,1800,,,,50,,,
II03,36,1800,,,,50,,,
92IN,18,2000,,,,52,,,
92IN,36,2000,,,,52,,,
5IN2,H1,80,,,,80,,,
5IN2,,80,,,,80,,,
9II2,E,1630,,,,70,,,
9II2,W,1630,,,,70,,,
6IN6,16,3000,,,,100,,,
6IN6,34,3000,,,,100,,,
KMCX,18,4002,40.7143175,-86.76691722222222,676.0,75,,,
KMCX,36,4002,40.70333527777778,-86.7666,670.0,75,,,
IN00,E,2400,,,,100,,,
IN00,W,2400,,,,100,,,
IN21,09,2000,,,,100,,,
IN21,27,2000,,,,100,,,
IG07,17,1280,,,,60,,,
IG07,35,1280,,,,60,,,
IN22,H1,200,,,,200,,,
IN22,,200,,,,200,,,
20II,09,1800,,,,75,,,
20II,27,1800,,,,75,,,
5II4,H1,40,,,,25,,,
5II4,,40,,,,25,,,
IN99,07,1200,,,,120,,,
IN99,25,1200,,,,120,,,
9IN7,09,2000,,,,60,,,
9IN7,27,2000,,,,60,,,
22II,18,2250,,,,100,,,
22II,36,2250,,,,100,,,
0IN9,E,2400,,,,100,,,
0IN9,W,2400,,,,100,,,
IN23,18,2440,,,,66,,,
IN23,36,2440,,,,66,,,
3IN9,18,2700,,,,100,,,
3IN9,36,2700,,,,100,,,
II84,09,1400,,,,40,,,
II84,27,1400,,,,40,,,
7II3,17,2200,,,,60,,,
7II3,35,2200,,,,60,,,
03II,N,1000,,,,200,,,
03II,S,1000,,,,200,,,
59II,05,1700,,,,50,,,
59II,23,1700,,,,50,,,
59II,09,1300,,,,100,,,
59II,27,1300,,,,100,,,
59II,09W,800,,,,40,,,
59II,27W,800,,,,40,,,
KMIE,03,5198,40.236074583333334,-85.3966026111111,937.3,100,40.23658402777778,-85.39633583333334,937.3
KMIE,21,5198,40.24931569444444,-85.38967116666667,934.7,100,,,
KMIE,14,6500,40.248725916666665,-85.40590238888889,928.6,150,,,
KMIE,32,6500,40.23586811111112,-85.38976097222222,936.4,150,,,
7I2,09,2800,40.155375,-85.32395277777778,991.0,50,,,
7I2,27,2800,40.15510277777778,-85.31393888888888,991.0,50,,,
IN74,H1,60,,,,60,,,
IN74,,60,,,,60,,,
IN56,09,2800,,,,75,,,
IN56,27,2800,,,,75,,,
02IN,09,1020,,,,150,,,
02IN,27,1020,,,,150,,,
IN28,H1,40,,,,40,,,
IN28,,40,,,,40,,,
C03,09,3675,41.44610277777778,-85.94274722222222,858.0,50,41.44610833333333,-85.9418361111111,858.0
C03,27,3675,41.446211111111104,-85.92934444444445,856.0,50,41.44620555555556,-85.93001944444444,856.0
32IN,H1,50,,,,50,,,
32IN,,50,,,,50,,,
41IN,H1,51,,,,54,,,
41IN,,51,,,,54,,,
IN59,09,5000,,,,1000,,,
IN59,27,5000,,,,1000,,,
IN93,N,2300,,,,52,,,
IN93,S,2300,,,,52,,,
KUWL,09,4000,39.87596483333333,-85.33359372222222,1074.0,65,39.875958833333335,-85.33326530555556,1075.4
KUWL,27,4000,39.87570397222222,-85.31934669444445,1087.5,65,39.87572491666667,-85.32048697222221,1086.8
19II,H1,30,,,,30,,,
19II,,30,,,,30,,,
15IN,18,1500,,,,75,,,
15IN,36,1500,,,,75,,,
56IN,09,2400,,,,100,,,
56IN,27,2400,,,,100,,,
04II,18,1372,,,,72,,,
04II,36,1372,,,,72,,,
9IN2,12,2000,,,,150,,,
9IN2,30,2000,,,,150,,,
II59,07,1000,,,,50,,,
II59,25,1000,,,,50,,,
3IN6,18,2570,,,,120,,,
3IN6,36,2570,,,,120,,,
7II0,E,900,,,,60,,,
7II0,W,900,,,,60,,,
2IN9,10,1300,,,,50,,,
2IN9,28,1300,,,,50,,,
5II1,18,2800,,,,100,,,
5II1,36,2800,,,,100,,,
11II,18,4220,,,,72,,,
11II,36,4220,,,,72,,,
II94,E,2640,,,,60,,,
II94,W,2640,,,,60,,,
II42,05,1600,,,,60,,,
II42,23,1600,,,,60,,,
2IN6,09,2000,,,,85,,,
2IN6,27,2000,,,,85,,,
I80,09,3580,40.00354166666666,-85.97091111111112,,100,,,
I80,27,3580,40.00346944444444,-85.95812777777778,,100,,,
II90,E,1500,,,,180,,,
II90,W,1500,,,,180,,,
4II4,N,2200,,,,70,,,
4II4,S,2200,,,,70,,,
36IN,NE,1200,,,,100,,,
36IN,SW,1200,,,,100,,,
IN38,18,2600,,,,80,,,
IN38,36,2600,,,,80,,,
KOVO,05,5002,39.040287972222224,-85.61051052777778,757.2,75,,,
KOVO,23,5002,39.04952791666667,-85.59747494444446,754.8,75,,,
KOVO,15,2730,39.04941911111111,-85.61079294444446,751.9,50,,,
KOVO,33,2730,39.04275322222222,-85.60640305555555,756.4,50,,,
07II,H1,60,,,,60,,,
07II,,60,,,,60,,,
IN67,01,2039,,,,50,,,
IN67,19,2039,,,,50,,,
45IN,17,2000,,,,50,,,
45IN,35,2000,,,,50,,,
2IG4,18,5800,,,,100,,,
2IG4,36,5800,,,,100,,,
7I4,06,3456,38.654775,-86.44665277777779,655.0,30,,,
7I4,24,3456,38.65980277777778,-86.43638888888889,650.0,30,,,
2II7,H1,16,,,,16,,,
2II7,,16,,,,16,,,
2IN0,09,2050,,,,75,,,
2IN0,27,2050,,,,75,,,
IN29,09,3600,,,,132,,,
IN29,27,3600,,,,132,,,
33IN,H1,40,,,,40,,,
33IN,,40,,,,40,,,
5II8,E,1800,,,,100,,,
5II8,W,1800,,,,100,,,
I42,02,2793,38.581891666666664,-86.46636388888888,816.2,50,,,
I42,20,2793,38.58909722222222,-86.46301944444444,803.2,50,,,
64IG,H1,37,,,,37,,,
64IG,,37,,,,37,,,
IG03,08,1800,,,,75,,,
IG03,26,1800,,,,75,,,
1IN0,01,1240,,,,75,,,
1IN0,19,1240,,,,75,,,
1IN0,09,1900,,,,100,,,
1IN0,27,1900,,,,100,,,
IN30,18,2917,38.40582777777778,-87.59944444444444,420.0,100,,,
IN30,36,2917,38.39861666666666,-87.59944444444444,410.0,100,,,
IN43,01,1000,,,,60,,,
IN43,19,1000,,,,60,,,
IN43,05,950,,,,60,,,
IN43,23,950,,,,60,,,
IN31,N,2200,,,,50,,,
IN31,S,2200,,,,50,,,
6IN5,18,2600,,,,60,,,
6IN5,36,2600,,,,60,,,
I76,01,4400,40.77975525,-86.1470745,767.7,75,,,
I76,19,4400,40.791790472222225,-86.1457866111111,778.7,75,,,
IN33,N,2600,,,,150,,,
IN33,S,2600,,,,150,,,
IN34,18,1600,,,,40,,,
IN34,36,1600,,,,40,,,
43I,NW,14500,,,,1000,,,
43I,SE,14500,,,,1000,,,
83IN,E,3300,,,,75,,,
83IN,W,3300,,,,75,,,
83IN,N,2200,,,,60,,,
83IN,S,2200,,,,60,,,
KGUS,05,12501,40.63583366666666,-86.16787613888889,808.7,200,,,
KGUS,23,12501,40.66034975,-86.13636027777778,798.5,200,,,
IN03,09,2400,,,,60,,,
IN03,27,2400,,,,60,,,
97IN,H1,40,,,,40,,,
97IN,,40,,,,40,,,
1IN6,09,1200,,,,66,,,
1IN6,27,1200,,,,66,,,
1IN6,18,1300,,,,66,,,
1IN6,36,1300,,,,66,,,
II91,18,1600,,,,75,,,
II91,36,1600,,,,75,,,
2II4,H1,30,,,,30,,,
2II4,,30,,,,30,,,
